filename,width,height,class,x1,y1,x2,y2
257.jpg,286,110,3,12,98,298,208
14105.jpg,472,372,3,80,60,552,432
241.jpg,164,160,3,0,0,164,160
263.jpg,320,240,3,0,0,320,240
298.jpg,298,206,3,16,16,314,222
294.jpg,180,184,3,0,45,180,229
255.jpg,149,145,3,33,0,182,145
260.jpg,250,162,3,38,26,288,188
285.jpg,480,360,3,0,0,480,360
200.jpg,388,256,3,0,83,388,339
211.jpg,230,193,3,0,14,230,207
13990.jpg,344,320,3,0,78,344,398
232.jpg,220,179,3,0,0,220,179
245.jpg,250,117,3,0,31,250,148
282.jpg,250,166,3,0,0,250,166
299.jpg,171,180,3,69,0,240,180
280.jpg,342,254,3,0,0,342,254
208.jpg,196,122,3,5,62,201,184
266.jpg,527,450,3,73,0,600,450
13772.jpg,307,244,4,1,25,308,269
336.jpg,186,160,4,21,0,207,160
395.jpg,640,480,4,0,0,640,480
314.jpg,318,234,4,0,6,318,240
379.jpg,380,285,4,0,0,380,285
358.jpg,247,187,4,3,0,250,187
11534.jpg,388,312,4,51,32,439,344
15436.jpg,374,275,4,98,51,472,326
309.jpg,215,163,4,11,35,226,198
349.jpg,210,204,4,18,9,228,213
323.jpg,350,250,4,0,0,350,250
325.jpg,105,76,4,13,5,118,81
391.jpg,400,300,4,0,0,400,300
385.jpg,296,240,4,8,0,304,240
357.jpg,400,256,4,0,0,400,256
365.jpg,280,210,4,0,0,280,210
15726.jpg,475,448,4,78,2,553,450
345.jpg,320,238,4,0,2,320,240
303.jpg,198,168,4,51,39,249,207
328.jpg,314,240,4,0,0,314,240
390.jpg,290,218,4,0,0,290,218
307.jpg,246,215,4,0,0,246,215
308.jpg,235,145,4,15,12,250,157
15588.jpg,497,432,4,46,1,543,433
360.jpg,230,230,4,0,0,230,230
367.jpg,533,470,4,40,58,573,528
313.jpg,220,187,4,0,1,220,188
351.jpg,184,157,4,27,6,211,163
331.jpg,170,137,4,42,18,212,155
310.jpg,368,276,4,0,0,368,276
10802.jpg,441,315,4,24,15,465,330
305.jpg,230,150,4,0,0,230,150
15768.jpg,299,269,4,137,0,436,269
388.jpg,400,420,4,0,98,400,518
363.jpg,400,300,4,0,0,400,300
356.jpg,210,184,4,0,149,210,333
11480.jpg,441,338,4,22,22,463,360
389.jpg,618,480,4,0,0,618,480
342.jpg,500,375,4,0,0,500,375
318.jpg,350,262,4,0,0,350,262
368.jpg,400,300,4,0,0,400,300
393.jpg,337,300,4,0,0,337,300
15871.jpg,387,343,4,90,32,477,375
315.jpg,227,220,4,0,23,227,243
304.jpg,196,147,4,0,0,196,147
375.jpg,252,204,4,0,0,252,204
311.jpg,432,367,4,57,6,489,373
372.jpg,193,169,4,0,0,193,169
339.jpg,174,167,4,30,4,204,171
394.jpg,221,206,4,0,0,221,206
321.jpg,488,364,4,0,116,488,480
337.jpg,179,168,4,37,12,216,180
341.jpg,275,258,4,145,80,420,338
355.jpg,320,240,4,0,0,320,240
377.jpg,180,172,4,0,22,180,194
10643.jpg,384,286,4,48,27,432,313
15610.jpg,323,280,4,270,43,593,323
14302.jpg,427,372,4,356,17,783,389
381.jpg,246,149,4,33,14,279,163
320.jpg,200,200,4,0,0,200,200
346.jpg,168,147,4,12,0,180,147
338.jpg,162,155,4,30,7,192,162
335.jpg,131,128,4,63,0,194,128
11380.jpg,357,322,4,117,0,474,322
316.jpg,350,322,4,0,0,350,322
16697.jpg,421,348,4,5,45,426,393
371.jpg,800,600,4,0,0,800,600
324.jpg,342,283,4,1,3,343,286
396.jpg,391,268,4,9,0,400,268
300.jpg,800,600,4,0,0,800,600
327.jpg,198,180,4,0,60,198,240
362.jpg,183,165,4,52,3,235,168
312.jpg,640,480,4,0,0,640,480
384.jpg,554,480,4,0,0,554,480
343.jpg,201,174,4,63,21,264,195
302.jpg,235,220,4,15,30,250,250
397.jpg,165,130,4,0,0,165,130
9283.jpg,417,278,4,25,31,442,309
352.jpg,182,148,4,25,12,207,160
350.jpg,249,195,4,0,33,249,228
15929.jpg,416,306,4,101,27,517,333
9115.jpg,395,289,4,28,36,423,325
340.jpg,453,320,4,0,0,453,320
344.jpg,210,280,4,0,0,210,280
332.jpg,194,182,4,79,4,273,186
15607.jpg,305,285,4,110,41,415,326
347.jpg,150,194,4,0,48,150,242
15645.jpg,262,257,4,8,91,270,348
366.jpg,320,240,4,0,0,320,240
333.jpg,161,140,4,43,13,204,153
16304.jpg,482,420,4,94,17,576,437
392.jpg,284,240,4,0,0,284,240
376.jpg,350,289,4,0,0,350,289
317.jpg,320,223,4,2,35,322,258
383.jpg,331,259,4,0,41,331,300
14470.jpg,388,380,4,1,56,389,436
15662.jpg,307,239,5,33,113,340,352
414.jpg,182,174,5,37,22,219,196
16267.jpg,372,340,5,6,48,378,388
470.jpg,204,174,5,66,16,270,190
488.jpg,420,288,5,0,27,420,315
16681.jpg,380,346,5,6,84,386,430
435.jpg,300,220,5,27,11,327,231
14739.jpg,640,480,5,0,0,640,480
406.jpg,250,199,5,16,9,266,208
450.jpg,312,264,5,0,0,312,264
14740.jpg,640,480,5,0,0,640,480
457.jpg,245,220,5,48,22,293,242
491.jpg,315,240,5,9,24,324,264
463.jpg,412,208,5,23,82,435,290
15579.jpg,373,404,5,4,138,377,542
442.jpg,202,163,5,27,14,229,177
410.jpg,308,261,5,15,10,323,271
10708.jpg,337,319,5,0,69,337,388
14857.jpg,504,414,5,0,36,504,450
401.jpg,280,210,5,0,0,280,210
409.jpg,296,229,5,21,15,317,244
422.jpg,329,259,5,0,0,329,259
475.jpg,440,268,5,172,44,612,312
432.jpg,240,144,5,0,0,240,144
483.jpg,167,132,5,18,13,185,145
425.jpg,251,222,5,0,0,251,222
15144.jpg,302,350,5,30,52,332,402
428.jpg,218,198,5,0,0,218,198
16707.jpg,395,345,5,17,45,412,390
426.jpg,242,200,5,18,10,260,210
478.jpg,379,378,5,0,0,379,378
413.jpg,159,142,5,0,0,159,142
12178.jpg,220,190,5,0,55,220,245
464.jpg,331,301,5,52,6,383,307
472.jpg,285,182,5,26,31,311,213
496.jpg,313,269,5,34,18,347,287
11247.jpg,353,292,5,49,21,402,313
420.jpg,268,247,5,34,11,302,258
481.jpg,190,158,5,0,0,190,158
482.jpg,293,245,5,25,17,318,262
11233.jpg,469,360,5,0,0,469,360
412.jpg,346,223,5,13,46,359,269
492.jpg,193,168,5,8,16,201,184
461.jpg,246,184,5,0,0,246,184
14836.jpg,450,489,5,0,235,450,724
13765.jpg,500,454,5,58,2,558,456
16250.jpg,292,246,5,10,140,302,386
486.jpg,270,225,5,0,19,270,244
15781.jpg,333,331,5,125,97,458,428
439.jpg,153,114,5,10,6,163,120
14852.jpg,450,420,5,0,151,450,571
467.jpg,367,250,5,273,172,640,422
467.jpg,192,102,5,44,150,236,252
447.jpg,247,213,5,49,34,296,247
434.jpg,155,135,5,0,0,155,135
404.jpg,480,309,5,0,0,480,309
15810.jpg,355,308,5,242,0,597,308
446.jpg,312,257,5,12,6,324,263
445.jpg,279,256,5,24,5,303,261
433.jpg,254,212,5,0,0,254,212
14094.jpg,342,253,5,23,130,365,383
16015.jpg,321,271,5,175,87,496,358
455.jpg,240,227,5,0,39,240,266
9177.jpg,319,339,5,21,54,340,393
15442.jpg,268,225,5,170,143,438,368
16112.jpg,381,355,5,1,63,382,418
15403.jpg,336,328,5,264,56,600,384
495.jpg,486,297,5,88,56,574,353
415.jpg,287,233,5,25,19,312,252
407.jpg,195,164,5,26,20,221,184
421.jpg,324,269,5,0,0,324,269
493.jpg,189,169,5,16,16,205,185
13762.jpg,451,389,5,1,184,452,573
416.jpg,252,196,5,10,8,262,204
14826.jpg,314,301,5,66,157,380,458
419.jpg,509,369,5,0,1,509,370
10863.jpg,360,480,5,0,0,360,480
456.jpg,409,321,5,41,0,450,321
405.jpg,283,235,5,23,21,306,256
474.jpg,284,171,5,19,42,303,213
10709.jpg,353,318,5,7,90,360,408
466.jpg,442,291,5,133,110,575,401
14879.jpg,396,378,5,244,24,640,402
15720.jpg,297,288,5,303,152,600,440
477.jpg,115,99,5,69,39,184,138
498.jpg,442,425,5,10,20,452,445
424.jpg,303,266,5,18,14,321,280
13771.jpg,340,269,5,48,36,388,305
400.jpg,400,300,5,0,0,400,300
411.jpg,187,136,5,0,50,187,186
494.jpg,146,124,5,64,22,210,146
465.jpg,500,375,5,0,0,500,375
402.jpg,226,200,5,28,24,254,224
417.jpg,210,158,5,0,0,210,158
438.jpg,287,248,5,23,12,310,260
408.jpg,265,226,5,6,0,271,226
479.jpg,224,163,5,1,22,225,185
13767.jpg,340,320,5,248,92,588,412
469.jpg,456,376,5,0,28,456,404
14838.jpg,600,711,5,0,42,600,753
476.jpg,184,151,5,14,2,198,153
458.jpg,248,179,5,19,14,267,193
471.jpg,290,194,5,3,16,293,210
485.jpg,271,236,5,5,6,276,242
14858.jpg,268,293,5,0,204,268,497
11248.jpg,348,289,5,60,18,408,307
427.jpg,302,246,5,10,9,312,255
14821.jpg,484,472,5,56,8,540,480
10843.jpg,248,434,5,20,0,268,434
489.jpg,467,436,5,54,16,521,452
14860.jpg,300,274,5,2,114,302,388
15648.jpg,390,362,5,18,40,408,402
448.jpg,306,250,5,17,4,323,254
490.jpg,180,176,5,0,30,180,206
423.jpg,312,254,5,12,8,324,262
418.jpg,242,213,5,15,6,257,219
462.jpg,230,150,5,0,0,230,150
14859.jpg,380,368,5,126,0,506,368
431.jpg,267,227,5,32,22,299,249
14922.jpg,260,244,5,242,168,502,412
13020.jpg,204,180,6,296,171,500,351
593.jpg,192,144,6,0,0,192,144
547.jpg,176,141,6,0,3,176,144
14027.jpg,415,386,6,1,85,416,471
548.jpg,240,180,6,0,0,240,180
15541.jpg,535,330,6,43,90,578,420
502.jpg,300,177,6,0,111,300,288
526.jpg,288,180,6,16,16,304,196
13722.jpg,360,339,6,20,45,380,384
537.jpg,300,300,6,0,0,300,300
11411.jpg,418,219,6,0,81,418,300
16097.jpg,382,326,6,15,122,397,448
3824.jpg,282,275,6,46,91,328,366
529.jpg,320,240,6,0,0,320,240
503.jpg,450,288,6,0,50,450,338
14220.jpg,184,150,6,22,9,206,159
588.jpg,192,144,6,0,0,192,144
598.jpg,419,303,6,48,29,467,332
12899.jpg,211,170,6,0,216,211,386
572.jpg,240,320,6,0,0,240,320
14676.jpg,487,397,6,106,26,593,423
10978.jpg,478,355,6,0,0,478,355
9047.jpg,267,241,6,69,45,336,286
557.jpg,192,144,6,0,0,192,144
15129.jpg,456,504,6,19,153,475,657
12900.jpg,253,215,6,247,160,500,375
10839.jpg,360,476,6,0,1,360,477
7135.jpg,462,297,6,9,50,471,347
13773.jpg,462,327,6,58,33,520,360
11582.jpg,135,192,6,103,25,238,217
594.jpg,192,144,6,0,0,192,144
11692.jpg,725,599,6,20,1,745,600
12871.jpg,332,281,6,168,94,500,375
15604.jpg,198,315,6,25,26,223,341
12890.jpg,197,165,6,303,119,500,284
15722.jpg,262,222,6,110,0,372,222
15724.jpg,485,335,6,83,24,568,359
10952.jpg,360,480,6,0,0,360,480
13976.jpg,428,393,6,1,74,429,467
15777.jpg,355,346,6,1,55,356,401
10998.jpg,360,476,6,0,4,360,480
11617.jpg,339,291,6,0,63,339,354
595.jpg,192,144,6,0,0,192,144
12923.jpg,256,202,6,233,0,489,202
13794.jpg,284,232,6,20,8,304,240
525.jpg,500,400,6,0,0,500,400
519.jpg,197,131,6,4,0,201,131
559.jpg,192,144,6,0,0,192,144
10575.jpg,328,282,6,42,33,370,315
12904.jpg,132,125,6,283,88,415,213
12904.jpg,75,57,6,28,6,103,63
11060.jpg,415,332,6,33,4,448,336
15693.jpg,490,337,6,57,0,547,337
13964.jpg,480,542,6,0,38,480,580
12905.jpg,151,152,6,0,99,151,251
10957.jpg,240,288,6,0,39,240,327
12898.jpg,281,228,6,0,117,281,345
14087.jpg,405,250,6,338,256,743,506
570.jpg,148,105,6,9,34,157,139
12881.jpg,90,93,6,270,88,360,181
12881.jpg,100,89,6,181,62,281,151
15957.jpg,600,321,6,0,62,600,383
15954.jpg,409,327,6,1,90,410,417
16712.jpg,346,306,6,290,87,636,393
13737.jpg,386,250,6,22,20,408,270
505.jpg,236,131,6,22,145,258,276
13860.jpg,243,135,6,41,54,284,189
504.jpg,175,130,6,31,13,206,143
520.jpg,240,284,6,0,36,240,320
590.jpg,240,320,6,0,0,240,320
16619.jpg,320,359,6,62,115,382,474
561.jpg,211,144,6,0,0,211,144
10856.jpg,480,468,6,0,12,480,480
15908.jpg,421,359,6,32,85,453,444
578.jpg,234,156,6,40,46,274,202
571.jpg,292,220,6,0,0,292,220
12929.jpg,287,268,6,263,78,550,346
10898.jpg,360,304,6,0,66,360,370
550.jpg,400,259,6,0,0,400,259
10827.jpg,480,312,6,0,24,480,336
554.jpg,180,144,6,6,0,186,144
14628.jpg,179,150,6,0,90,179,240
545.jpg,169,168,6,3,3,172,171
518.jpg,181,109,6,11,54,192,163
15900.jpg,547,405,6,53,8,600,413
14052.jpg,402,275,6,186,310,588,585
573.jpg,244,152,6,28,38,272,190
5502.jpg,133,99,6,16,53,149,152
560.jpg,192,144,6,0,0,192,144
506.jpg,490,259,6,61,186,551,445
11234.jpg,480,305,6,0,55,480,360
13786.jpg,182,180,6,2,46,184,226
13672.jpg,306,298,6,20,120,326,418
522.jpg,366,342,6,54,7,420,349
11545.jpg,480,360,6,0,0,480,360
512.jpg,336,213,6,20,68,356,281
541.jpg,137,125,6,66,20,203,145
15639.jpg,299,295,6,277,155,576,450
589.jpg,192,144,6,0,0,192,144
513.jpg,139,125,6,88,15,227,140
15609.jpg,480,614,6,0,26,480,640
15949.jpg,382,301,6,5,10,387,311
15923.jpg,320,262,6,133,28,453,290
13892.jpg,618,406,6,22,42,640,448
583.jpg,236,162,6,38,28,274,190
530.jpg,320,240,6,0,0,320,240
13934.jpg,436,436,6,1,202,437,638
524.jpg,312,234,6,8,0,320,234
12886.jpg,149,110,6,89,40,238,150
12886.jpg,180,147,6,61,142,241,289
15163.jpg,243,244,6,288,41,531,285
16611.jpg,330,306,6,267,116,597,422
10751.jpg,360,333,6,0,67,360,400
12901.jpg,136,80,6,0,0,136,80
12872.jpg,371,258,6,0,117,371,375
528.jpg,250,145,6,0,26,250,171
515.jpg,375,291,6,39,0,414,291
15658.jpg,384,309,6,152,36,536,345
10857.jpg,473,406,6,7,20,480,426
9360.jpg,360,367,6,0,54,360,421
535.jpg,192,144,6,0,0,192,144
11171.jpg,351,387,6,0,34,351,421
9272.jpg,480,306,6,0,45,480,351
580.jpg,500,332,6,0,25,500,357
15124.jpg,370,328,6,0,13,370,341
10763.jpg,447,287,6,22,34,469,321
12928.jpg,158,126,6,180,30,338,156
584.jpg,232,140,6,22,28,254,168
13709.jpg,380,258,6,128,68,508,326
15615.jpg,400,361,6,197,2,597,363
521.jpg,372,299,6,4,33,376,332
13980.jpg,344,359,6,92,124,436,483
500.jpg,239,188,6,11,33,250,221
11228.jpg,429,351,6,0,9,429,360
508.jpg,199,123,6,22,82,221,205
15663.jpg,345,307,6,240,60,585,367
567.jpg,133,100,6,0,0,133,100
579.jpg,248,152,6,26,36,274,188
12880.jpg,171,163,6,147,196,318,359
12880.jpg,182,161,6,305,142,487,303
532.jpg,300,183,6,0,0,300,183
509.jpg,459,291,6,61,0,520,291
9058.jpg,353,349,6,101,56,454,405
11383.jpg,384,438,6,0,42,384,480
577.jpg,252,180,6,18,44,270,224
14730.jpg,180,190,6,26,30,206,220
16280.jpg,497,348,6,56,2,553,350
15815.jpg,362,341,6,235,36,597,377
15044.jpg,306,321,6,30,96,336,417
556.jpg,192,144,6,0,0,192,144
11667.jpg,149,118,6,328,75,477,193
15922.jpg,346,301,6,122,82,468,383
539.jpg,130,123,6,77,36,207,159
12888.jpg,145,133,6,13,80,158,213
12913.jpg,414,277,6,386,31,800,308
11863.jpg,325,307,6,91,163,416,470
591.jpg,160,114,6,0,15,160,129
549.jpg,179,140,6,31,32,210,172
12878.jpg,114,105,6,303,100,417,205
12878.jpg,101,105,6,214,58,315,163
13699.jpg,416,311,6,144,49,560,360
540.jpg,337,220,6,38,55,375,275
565.jpg,455,320,6,0,38,455,358
12897.jpg,189,253,6,0,3,189,256
9285.jpg,384,323,6,30,10,414,333
542.jpg,389,167,6,7,26,396,193
12879.jpg,218,155,6,15,71,233,226
586.jpg,234,154,6,44,20,278,174
531.jpg,180,169,6,0,0,180,169
555.jpg,192,144,6,0,0,192,144
9213.jpg,442,306,6,21,27,463,333
516.jpg,150,140,6,11,29,161,169
11068.jpg,480,321,6,0,39,480,360
599.jpg,240,310,6,0,10,240,320
14046.jpg,670,540,6,43,31,713,571
15904.jpg,586,443,6,7,0,593,443
14567.jpg,210,216,6,2,64,212,280
510.jpg,500,320,6,0,20,500,340
544.jpg,227,146,6,5,11,232,157
10804.jpg,435,360,6,3,0,438,360
507.jpg,300,164,6,0,40,300,204
14488.jpg,410,512,6,36,99,446,611
13711.jpg,320,238,6,78,66,398,304
16032.jpg,375,432,6,8,106,383,538
16057.jpg,358,343,6,242,80,600,423
12883.jpg,264,161,6,206,56,470,217
582.jpg,232,148,6,32,34,264,182
596.jpg,192,144,6,0,0,192,144
9125.jpg,323,374,6,25,64,348,438
12909.jpg,160,270,6,4,98,164,368
14427.jpg,183,214,6,26,12,209,226
553.jpg,580,509,6,0,16,580,525
587.jpg,192,144,6,0,0,192,144
563.jpg,180,150,6,0,30,180,180
11502.jpg,99,90,6,88,69,187,159
11502.jpg,105,108,6,3,126,108,234
564.jpg,192,144,6,0,0,192,144
581.jpg,191,105,6,11,19,202,124
15203.jpg,318,324,6,255,12,573,336
13756.jpg,389,263,6,8,54,397,317
15298.jpg,459,337,6,73,0,532,337
12889.jpg,153,81,6,300,113,453,194
12889.jpg,175,123,6,325,192,500,315
673.jpg,258,268,7,0,0,258,268
14586.jpg,774,534,7,1,21,775,555
11102.jpg,426,359,7,15,0,441,359
636.jpg,248,132,7,0,26,248,158
10655.jpg,202,74,7,87,132,289,206
10655.jpg,231,117,7,81,190,312,307
13719.jpg,250,232,7,186,152,436,384
10717.jpg,249,121,7,13,132,262,253
10717.jpg,64,74,7,117,112,181,186
10717.jpg,69,76,7,160,142,229,218
10717.jpg,169,109,7,51,242,220,351
10717.jpg,175,107,7,153,250,328,357
613.jpg,210,109,7,0,21,210,130
683.jpg,248,206,7,34,26,282,232
626.jpg,287,166,7,0,0,287,166
629.jpg,251,148,7,10,19,261,167
609.jpg,212,152,7,13,30,225,182
677.jpg,250,167,7,12,8,262,175
646.jpg,235,155,7,23,42,258,197
610.jpg,178,127,7,0,0,178,127
665.jpg,210,132,7,2,6,212,138
14569.jpg,252,207,7,34,29,286,236
647.jpg,111,92,7,52,20,163,112
14359.jpg,694,381,7,16,175,710,556
600.jpg,503,242,7,14,6,517,248
627.jpg,225,123,7,74,67,299,190
607.jpg,121,68,7,32,141,153,209
640.jpg,549,316,7,6,0,555,316
639.jpg,119,73,7,23,29,142,102
15121.jpg,577,296,7,20,28,597,324
693.jpg,204,89,7,42,44,246,133
16104.jpg,590,339,7,1,103,591,442
14572.jpg,172,117,7,76,123,248,240
672.jpg,498,293,7,2,58,500,351
633.jpg,180,127,7,0,0,180,127
635.jpg,320,188,7,0,12,320,200
630.jpg,180,122,7,0,10,180,132
15782.jpg,516,448,7,30,0,546,448
9093.jpg,367,241,7,45,27,412,268
623.jpg,540,241,7,0,0,540,241
14570.jpg,268,201,7,4,36,272,237
603.jpg,186,118,7,0,5,186,123
680.jpg,175,120,7,12,22,187,142
698.jpg,320,186,7,0,40,320,226
14677.jpg,350,228,7,16,178,366,406
15460.jpg,502,450,7,0,0,502,450
9049.jpg,474,248,7,114,126,588,374
624.jpg,204,173,7,0,4,204,177
15172.jpg,455,433,7,25,0,480,433
604.jpg,275,191,7,9,5,284,196
14579.jpg,777,580,7,23,16,800,596
10577.jpg,213,123,7,66,129,279,252
14070.jpg,346,175,7,45,376,391,551
14840.jpg,587,579,7,86,21,673,600
15919.jpg,532,450,7,20,0,552,450
9204.jpg,417,237,7,63,60,480,297
666.jpg,300,209,7,0,88,300,297
685.jpg,261,125,7,1,41,262,166
696.jpg,97,139,7,79,12,176,151
675.jpg,378,240,7,9,31,387,271
15116.jpg,640,312,7,0,90,640,402
643.jpg,214,162,7,1,6,215,168
641.jpg,207,135,7,10,8,217,143
689.jpg,135,164,7,73,22,208,186
10854.jpg,276,109,7,130,66,406,175
10854.jpg,316,141,7,93,157,409,298
616.jpg,187,135,7,23,49,210,184
15918.jpg,479,574,7,0,37,479,611
632.jpg,730,200,7,0,0,730,200
13753.jpg,340,221,7,156,32,496,253
690.jpg,113,170,7,91,18,204,188
621.jpg,145,97,7,44,22,189,119
614.jpg,180,137,7,0,0,180,137
9231.jpg,480,323,7,0,13,480,336
682.jpg,444,307,7,5,0,449,307
14529.jpg,757,595,7,28,1,785,596
618.jpg,147,78,7,42,25,189,103
9203.jpg,255,339,7,0,78,255,417
681.jpg,223,92,7,12,15,235,107
10852.jpg,212,285,7,49,30,261,315
10852.jpg,276,248,7,195,58,471,306
664.jpg,320,242,7,0,50,320,292
691.jpg,171,173,7,60,13,231,186
9237.jpg,408,253,7,51,69,459,322
684.jpg,268,194,7,0,1,268,195
606.jpg,160,99,7,20,26,180,125
692.jpg,171,174,7,66,12,237,186
14672.jpg,445,282,7,0,140,445,422
642.jpg,180,146,7,20,9,200,155
615.jpg,640,480,7,0,0,640,480
14571.jpg,112,104,7,0,82,112,186
655.jpg,200,104,7,0,28,200,132
14720.jpg,217,175,7,11,41,228,216
669.jpg,230,118,7,0,16,230,134
674.jpg,400,267,7,0,18,400,285
605.jpg,196,92,7,51,49,247,141
11361.jpg,175,243,7,30,51,205,294
9124.jpg,270,177,7,48,133,318,310
617.jpg,218,134,7,0,0,218,134
13682.jpg,796,596,7,0,0,796,596
620.jpg,195,137,7,40,13,235,150
658.jpg,175,131,7,0,0,175,131
686.jpg,778,179,7,0,0,778,179
634.jpg,593,325,7,0,2,593,327
625.jpg,200,150,7,0,0,200,150
14384.jpg,222,192,7,201,285,423,477
628.jpg,135,92,7,58,24,193,116
608.jpg,305,218,7,34,80,339,298
653.jpg,250,153,7,0,38,250,191
15049.jpg,600,360,7,0,0,600,360
619.jpg,190,130,7,0,0,190,130
654.jpg,200,98,7,0,31,200,129
671.jpg,600,449,7,0,1,600,450
697.jpg,312,70,7,18,129,330,199
15307.jpg,414,306,7,4,69,418,375
670.jpg,98,105,7,17,39,115,144
631.jpg,277,200,7,9,13,286,213
699.jpg,180,147,7,0,7,180,154
13681.jpg,733,555,7,58,23,791,578
678.jpg,140,83,7,8,21,148,104
656.jpg,237,130,7,0,22,237,152
612.jpg,115,91,7,72,11,187,102
679.jpg,180,148,7,39,18,219,166
687.jpg,288,200,7,0,0,288,200
9051.jpg,226,298,7,10,14,236,312
14657.jpg,640,478,7,0,0,640,478
663.jpg,270,154,7,0,14,270,168
9185.jpg,203,259,7,94,57,297,316
650.jpg,198,147,7,16,18,214,165
742.jpg,207,324,8,244,0,451,324
799.jpg,401,338,8,24,0,425,338
744.jpg,400,300,8,0,0,400,300
737.jpg,240,320,8,0,0,240,320
763.jpg,328,319,8,0,157,328,476
706.jpg,480,299,8,0,61,480,360
715.jpg,353,265,8,0,0,353,265
771.jpg,350,280,8,37,12,387,292
716.jpg,480,501,8,0,109,480,610
727.jpg,339,221,8,46,117,385,338
718.jpg,764,404,8,14,105,778,509
707.jpg,640,480,8,0,0,640,480
729.jpg,608,280,8,32,0,640,280
739.jpg,775,519,8,0,0,775,519
723.jpg,688,600,8,0,0,688,600
722.jpg,244,213,8,143,84,387,297
713.jpg,360,480,8,0,0,360,480
780.jpg,456,332,8,0,0,456,332
770.jpg,404,303,8,0,0,404,303
757.jpg,400,489,8,0,13,400,502
782.jpg,203,182,8,24,67,227,249
700.jpg,161,146,8,175,62,336,208
751.jpg,358,320,8,0,59,358,379
755.jpg,500,347,8,0,0,500,347
703.jpg,480,496,8,0,16,480,512
791.jpg,423,291,8,35,41,458,332
701.jpg,351,243,8,72,24,423,267
761.jpg,350,233,8,0,16,350,249
728.jpg,404,480,8,236,0,640,480
704.jpg,502,522,8,0,228,502,750
756.jpg,222,195,8,0,26,222,221
740.jpg,500,375,8,0,0,500,375
736.jpg,500,340,8,0,35,500,375
733.jpg,278,377,8,0,123,278,500
735.jpg,690,366,8,0,234,690,600
788.jpg,400,308,8,0,13,400,321
795.jpg,378,293,8,73,0,451,293
717.jpg,480,360,8,0,0,480,360
764.jpg,320,210,8,0,30,320,240
796.jpg,410,329,8,40,9,450,338
747.jpg,450,397,8,0,0,450,397
710.jpg,480,483,8,0,234,480,717
759.jpg,400,300,8,0,0,400,300
721.jpg,289,219,8,0,0,289,219
743.jpg,512,384,8,0,0,512,384
702.jpg,317,263,8,243,173,560,436
776.jpg,400,300,8,0,0,400,300
765.jpg,474,362,8,103,77,577,439
719.jpg,559,409,8,57,9,616,418
295.jpg,313,255,8,14,25,327,280
732.jpg,600,340,8,0,45,600,385
778.jpg,280,329,8,0,0,280,329
783.jpg,280,328,8,0,16,280,344
753.jpg,640,480,8,0,0,640,480
708.jpg,800,595,8,0,5,800,600
792.jpg,389,292,8,0,0,389,292
746.jpg,480,422,8,0,58,480,480
794.jpg,289,255,8,0,34,289,289
724.jpg,640,468,8,0,12,640,480
711.jpg,765,551,8,14,29,779,580
705.jpg,640,480,8,0,0,640,480
767.jpg,562,312,8,18,84,580,396
760.jpg,347,221,8,2,38,349,259
772.jpg,300,450,8,0,0,300,450
709.jpg,356,302,8,0,130,356,432
766.jpg,280,245,8,0,54,280,299
775.jpg,261,255,8,0,0,261,255
777.jpg,353,175,8,0,0,353,175
734.jpg,354,244,8,18,40,372,284
731.jpg,400,460,8,240,0,640,460
787.jpg,300,165,8,0,131,300,296
762.jpg,391,273,8,18,27,409,300
769.jpg,414,336,8,36,2,450,338
785.jpg,240,270,8,0,16,240,286
786.jpg,357,260,8,21,21,378,281
726.jpg,301,300,8,0,32,301,332
730.jpg,350,223,8,0,27,350,250
758.jpg,567,437,8,46,9,613,446
714.jpg,448,334,8,0,2,448,336
842.jpg,250,174,9,0,0,250,174
882.jpg,653,600,9,78,0,731,600
11097.jpg,432,333,9,15,6,447,339
11045.jpg,378,303,9,45,42,423,345
10678.jpg,480,360,9,0,0,480,360
831.jpg,350,313,9,0,0,350,313
819.jpg,153,111,9,0,0,153,111
805.jpg,280,210,9,0,0,280,210
818.jpg,265,189,9,0,0,265,189
884.jpg,255,140,9,9,100,264,240
880.jpg,282,164,9,18,60,300,224
862.jpg,384,266,9,0,8,384,274
829.jpg,168,147,9,0,38,168,185
878.jpg,622,480,9,18,0,640,480
11454.jpg,250,269,9,21,106,271,375
865.jpg,154,144,9,25,6,179,150
15536.jpg,273,316,9,327,119,600,435
894.jpg,800,600,9,0,0,800,600
14226.jpg,179,155,9,17,0,196,155
9337.jpg,333,249,9,48,78,381,327
14650.jpg,416,480,9,0,0,416,480
804.jpg,250,134,9,0,18,250,152
11227.jpg,478,360,9,0,0,478,360
839.jpg,358,237,9,20,22,378,259
808.jpg,250,178,9,0,8,250,186
881.jpg,511,340,9,0,0,511,340
850.jpg,346,266,9,115,43,461,309
834.jpg,180,135,9,0,0,180,135
827.jpg,182,136,9,0,0,182,136
811.jpg,230,164,9,0,1,230,165
9280.jpg,244,221,9,9,136,253,357
15878.jpg,439,316,9,6,29,445,345
9273.jpg,282,377,9,6,70,288,447
10821.jpg,480,360,9,0,0,480,360
891.jpg,584,471,9,28,9,612,480
9147.jpg,373,345,9,60,0,433,345
815.jpg,320,192,9,0,48,320,240
885.jpg,681,600,9,65,0,746,600
13713.jpg,236,201,9,14,135,250,336
